src,sport,dst,dport,fiat_mean,fiat_min,fiat_max,fiat_std,biat_mean,biat_min,biat_max,biat_std,diat_mean,diat_min,diat_max,diat_std,duration,fwin_total,fwin_mean,fwin_min,fwin_max,fwin_std,bwin_total,bwin_mean,bwin_min,bwin_max,bwin_std,dwin_total,dwin_mean,dwin_min,dwin_max,dwin_std,fpnum,bpnum,dpnum,bfpnum_rate,fpnum_s,bpnum_s,dpnum_s,fpl_total,fpl_mean,fpl_min,fpl_max,fpl_std,bpl_total,bpl_mean,bpl_min,bpl_max,bpl_std,dpl_total,dpl_mean,dpl_min,dpl_max,dpl_std,bfpl_rate,fpl_s,bpl_s,dpl_s,fin_cnt,syn_cnt,rst_cnt,pst_cnt,ack_cnt,urg_cnt,cwe_cnt,ece_cnt,fwd_pst_cnt,fwd_urg_cnt,bwd_pst_cnt,bwd_urg_cnt,fp_hdr_len,bp_hdr_len,dp_hdr_len,f_ht_len,b_ht_len,d_ht_len
192.168.10.16,37270,149.174.66.131,80,10.239997,10.239981,10.240026,1.5e-05,10.239997,10.239215,10.240959,0.000592,4.663062,0.093691,10.146332,5.005231,51.293777,1422,237.0,237,237,0.0,6144,1024.0,1024,1024,0.0,7566,630.5,237,1024,393.5,6,6,12,0.999833,0.116973,0.116973,0.233946,360,60.0,60,60,0.0,360,60.0,60,60,0.0,720,60.0,60,60,0.0,0.999997,7.018395,7.018395,14.036790,0,0,0,0,12,0,0,0,0,0,0,0,324,324,648,0.897507,0.897507,0.9
192.168.10.16,50790,23.65.11.27,80,7.406818,0.057944,10.240123,4.12283,8.880868,3.443952,10.240666,2.718458,3.703409,0.000001,10.203442,4.684275,44.441005,1792,256.0,256,256,0.0,5634,939.0,939,939,0.0,7426,571.230769,256,939,340.488146,7,6,13,0.85702,0.157512,0.135010,0.292522,462,66.0,66,66,0.0,396,66.0,66,66,0.0,858,66.0,66,66,0.0,0.857141,10.395805,8.910690,19.306495,2,0,0,0,13,0,0,0,0,0,0,0,378,324,702,0.816415,0.816121,0.818182
192.168.10.16,36372,192.229.210.12,80,9.929520,8.998090,10.240013,0.537762,7.943773,0.024784,10.240213,3.989748,3.974235,0.000518,10.216497,4.855027,39.742447,2805,561.0,561,561,0.0,393210,65535.0,65535,65535,0.0,396015,36001.363636,561,65535,32352.477683,5,6,11,1.19976,0.125810,0.150972,0.276782,300,60.0,60,60,0.0,360,60.0,60,60,0.0,660,60.0,60,60,0.0,1.199996,7.548604,9.058325,16.606929,2,0,0,0,11,0,0,0,0,0,0,0,270,324,594,0.89701,0.897507,0.9
192.168.10.51,44547,172.217.12.134,443,10.047922,10.047902,10.047954,1.8e-05,10.047946,10.047481,10.048363,0.000293,4.570585,0.036664,10.011276,4.966527,50.276538,5658,943.0,943,943,0.0,2496,416.0,416,416,0.0,8154,679.5,416,943,263.5,6,6,12,0.999833,0.119340,0.119340,0.238680,396,66.0,66,66,0.0,396,66.0,66,66,0.0,792,66.0,66,66,0.0,0.999997,7.876437,7.876437,15.752874,0,0,0,0,12,0,0,0,0,0,0,0,324,324,648,0.816121,0.816121,0.818182
192.168.10.8,50379,199.244.48.50,443,0.004824,0.000003,0.024660,0.008841,0.002063,0.000001,0.024654,0.006106,0.001754,0.000001,0.023464,0.005497,0.124624,13278,603.545455,0,8192,1656.786943,32422,648.44,60,29200,4078.794455,45700,634.722222,0,29200,3520.274114,22,50,72,2.272624,176.531005,401.206830,577.737835,3428,155.818182,60,1581,328.582581,99227,1984.54,60,4434,1103.950963,102655,1425.763889,60,4434,1260.527629,28.946024,27506.740275,796211.002696,823717.742971,1,2,2,7,71,0,0,0,4,0,3,0,1188,2700,3888,0.346457,0.02721,0.037874
192.168.10.16,38810,172.217.6.226,80,10.239992,10.239984,10.239998,5e-06,10.239949,10.238608,10.241940,0.001246,4.657835,0.036229,10.203551,5.061735,51.236289,2376,396.0,396,396,0.0,3222,537.0,537,537,0.0,5598,466.5,396,537,70.5,6,6,12,0.999833,0.117104,0.117104,0.234208,396,66.0,66,66,0.0,396,66.0,66,66,0.0,792,66.0,66,66,0.0,0.999997,7.728897,7.728897,15.457794,0,0,0,0,12,0,0,0,0,0,0,0,324,324,648,0.816121,0.816121,0.818182
192.168.10.51,44610,212.48.7.146,80,0.880468,0.000248,5.041270,1.861516,0.660340,0.000048,5.038332,1.655523,0.360121,0.000005,5.038332,1.251186,5.401918,30955,4422.142857,229,29200,10115.632138,14728,1636.444444,31,14480,4540.882614,45683,2855.1875,31,29200,7633.864046,7,9,16,1.285531,1.295836,1.666075,2.961911,849,121.285714,66,445,132.184627,8481,942.333333,66,2153,804.902202,9330,583.125,66,2153,733.4619,9.989388,157.166399,1569.997916,1727.164315,2,2,0,2,15,0,0,0,1,0,1,0,378,486,864,0.444706,0.057298,0.092605
192.168.10.51,44611,212.48.7.146,80,0.107151,0.000049,4.954345,0.673098,0.072806,0.000001,4.955551,0.557299,0.043924,0.000001,4.953770,0.429712,5.798061,81543,1510.055556,229,29200,3820.969721,16898,213.898734,31,14480,1615.317883,98441,740.157895,31,29200,2807.626099,54,79,133,1.462936,9.313458,13.625245,22.938703,3918,72.555556,66,412,46.638748,143299,1813.911392,66,4410,810.110919,147217,1106.894737,66,4410,1059.244285,36.574518,675.743149,24714.986614,25390.729763,2,2,0,8,132,0,0,0,1,0,7,0,2916,4266,7182,0.744067,0.02977,0.048785
192.168.10.51,44612,212.48.7.146,80,0.277969,0.000050,4.909885,1.092602,0.220094,0.000001,4.906828,0.978099,0.122748,0.000001,4.906828,0.730365,5.401034,38726,1936.3,229,29200,6256.916126,15224,608.96,31,14480,2831.414183,53950,1198.888889,31,29200,4721.060499,20,25,45,1.249938,3.702995,4.628743,8.331738,1674,83.7,66,412,75.337308,36403,1456.12,66,2962,763.416548,38077,846.155556,66,2962,889.591915,21.746104,309.940652,6740.005710,7049.946362,2,2,0,3,44,0,0,0,1,0,2,0,1080,1350,2430,0.644776,0.037084,0.063818
192.168.10.51,44613,212.48.7.146,80,0.377192,0.000180,4.905525,1.256829,0.330113,0.000183,4.902500,1.181587,0.174198,0.000024,4.902500,0.864167,5.400247,35392,2359.466667,229,29200,7174.892825,14976,880.941176,31,14480,3399.764706,50368,1574.0,31,29200,5551.179756,15,17,32,1.133258,2.777651,3.148004,5.925655,1390,92.666667,66,458,97.659727,28786,1693.294118,66,4410,1213.371955,30176,943.0,66,4410,1193.572369,20.709338,257.395634,5330.496920,5587.892554,2,2,0,3,31,0,0,0,1,0,2,0,810,918,1728,0.582315,0.031889,0.057264
192.168.10.51,44614,212.48.7.146,80,0.479995,0.000231,4.904839,1.400175,0.377206,0.000057,4.901791,1.255936,0.207645,0.000003,4.901791,0.939781,5.398870,33661,2805.083333,229,29200,7959.269768,14914,994.266667,31,14480,3604.213839,48575,1799.074074,31,29200,6015.151991,12,15,27,1.249896,2.222687,2.778359,5.001046,1187,98.916667,66,453,106.782847,22541,1502.733333,66,2962,1057.668913,23728,878.814815,66,2962,1055.054713,18.989874,219.860823,4175.132944,4394.993767,2,2,0,3,26,0,0,0,1,0,2,0,648,810,1458,0.545455,0.035933,0.061446
192.168.10.51,38277,212.48.7.148,443,2.652036,0.000202,10.143919,4.12124,4.199082,0.000205,10.144941,4.584145,1.578328,0.000037,10.026461,3.410639,50.506603,35481,1774.05,229,29200,6292.199166,14940,1149.230769,31,14480,3848.265466,50421,1527.909091,31,29200,5470.112155,20,13,33,0.649968,0.395988,0.257392,0.653380,4210,210.5,66,752,221.190303,6493,499.461538,66,1567,491.86124,10703,324.333333,66,1567,380.646553,1.54228,83.355438,128.557448,211.912886,0,2,0,14,32,0,0,0,7,0,7,0,1080,702,1782,0.256471,0.1081,0.166495
192.168.10.51,44616,212.48.7.146,80,2.641208,0.119134,5.163283,2.522075,2.640570,0.118623,5.162518,2.521948,1.080043,0.000059,5.162459,2.04189,5.400316,29658,9886.0,229,29200,13657.060372,14538,4846.0,29,14480,6812.26673,44196,7366.0,29,29200,11082.036726,3,3,6,0.999667,0.555523,0.555523,1.111046,206,68.666667,66,74,3.771236,206,68.666667,66,74,3.771236,412,68.666667,66,74,3.771236,0.999995,38.145916,38.145916,76.291832,2,2,0,0,5,0,0,0,0,0,0,0,162,162,324,0.782609,0.782609,0.786408
192.168.10.8,50380,199.244.48.50,443,0.006582,0.000003,0.026779,0.009945,0.002107,0.000001,0.026554,0.006401,0.001853,0.000001,0.026288,0.005751,0.133518,12789,639.45,0,8192,1733.56677,32620,615.471698,60,29200,3963.961029,45409,622.041096,0,29200,3497.360525,20,53,73,2.649868,149.792537,396.950224,546.742761,3308,165.4,60,1581,343.15192,105229,1985.45283,60,4434,1046.954155,108537,1486.808219,60,4434,1219.418845,31.81045,24775.685675,788125.945565,812901.631240,1,2,2,6,72,0,0,0,4,0,2,0,1080,2862,3942,0.326383,0.027198,0.036319
192.168.10.51,43458,104.16.26.216,80,5.155463,0.000131,10.047915,4.685483,5.154828,0.000190,10.046799,4.687554,2.442888,0.000016,10.031834,4.118278,46.414976,31553,3155.3,229,29200,8681.584867,29470,2947.0,30,29200,8751.0,61023,3051.15,30,29200,8716.983746,10,10,20,0.9999,0.215448,0.215448,0.430896,1067,106.7,60,513,135.497638,2747,274.7,60,1514,460.994588,3814,190.7,60,1514,349.991157,2.574506,22.988270,59.183484,82.171754,2,2,0,2,19,0,0,0,1,0,1,0,540,540,1080,0.505618,0.196507,0.283167
192.168.10.16,41486,172.217.11.6,443,1.676774,0.000073,8.238197,3.280885,0.935912,0.000001,8.198014,2.567817,0.564007,0.000001,8.161368,2.030642,8.460211,3072,512.0,512,512,0.0,4115,411.5,407,416,4.5,7187,449.1875,407,512,48.784243,6,10,16,1.666389,0.709202,1.182004,1.891206,828,138.0,66,236,71.796007,1060,106.0,66,146,34.617914,1888,118.0,66,236,54.055527,1.280192,97.869899,125.292383,223.162282,0,0,0,10,16,0,0,0,4,0,6,0,324,540,864,0.390832,0.508954,0.457627
192.168.10.51,38280,212.48.7.148,443,0.845624,0.000037,5.554816,1.923294,1.160035,0.000002,5.518241,2.180039,0.455336,0.000002,5.397019,1.427754,5.919466,30843,3855.375,229,29200,9579.368428,14635,2439.166667,31,14480,5384.824368,45478,3248.428571,31,29200,8084.239064,8,6,14,0.749906,1.351473,1.013605,2.365078,1171,146.375,66,583,167.40739,557,92.833333,66,219,56.499017,1728,123.428571,66,583,134.478737,0.475661,197.821898,94.096326,291.918224,2,2,0,4,13,0,0,0,3,0,1,0,432,324,756,0.368601,0.580645,0.4375
192.168.10.8,50381,199.244.48.50,443,0.006781,0.000049,0.026770,0.01051,0.001995,0.000001,0.026593,0.006264,0.001788,0.000001,0.026381,0.005945,0.127079,12533,659.631579,0,8192,1776.310523,32620,615.471698,60,29200,3963.961029,45153,627.125,0,29200,3521.296103,19,53,72,2.789327,149.513295,417.063402,566.576697,3248,170.947368,60,1581,351.191277,105229,1985.45283,60,4434,1007.807157,108477,1506.625,60,4434,1191.535266,32.398081,25558.904304,828059.710889,853618.615193,1,2,2,6,71,0,0,0,4,0,2,0,1026,2862,3888,0.315789,0.027198,0.035842
192.168.10.8,50382,199.244.48.50,443,0.006124,0.000003,0.025716,0.01007,0.002043,0.000002,0.024844,0.006125,0.001804,0.000002,0.025697,0.005888,0.129972,13056,621.714286,0,8192,1693.642824,32554,626.038462,60,29200,4001.155093,45610,624.794521,0,29200,3497.000307,21,52,73,2.476073,161.573262,400.086172,561.659434,3368,160.380952,60,1581,335.633371,99335,1910.288462,60,2974,904.300247,102703,1406.890411,60,2974,1114.634353,29.493756,25913.273628,764279.998769,790193.272397,1,2,2,7,72,0,0,0,4,0,3,0,1134,2808,3942,0.336598,0.028268,0.038383
192.168.10.51,56992,52.203.85.113,443,3.623470,0.000413,10.080042,4.798797,3.902210,0.000049,10.081074,4.877874,1.813580,0.000040,10.029467,3.826817,50.780334,33544,2236.266667,229,29200,7206.477442,28368,2026.285714,110,26847,6884.030375,61912,2134.896552,110,29200,7053.43468,15,14,29,0.933271,0.295390,0.275697,0.571087,3010,200.666667,66,1736,414.686173,8205,586.071429,66,2071,713.447312,11215,386.724138,66,2071,609.725201,2.725913,59.274915,161.578299,220.853214,0,2,0,7,28,0,0,0,3,0,4,0,810,756,1566,0.269014,0.092128,0.139634
192.168.10.8,50383,199.244.48.50,443,0.006027,0.000003,0.026369,0.010232,0.002298,0.000001,0.026120,0.006896,0.001902,0.000001,0.026120,0.006183,0.131305,13306,604.818182,0,8192,1656.513827,32290,672.708333,60,29200,4161.133329,45596,651.371429,0,29200,3568.833015,22,48,70,2.181719,167.548837,365.561098,533.109935,3428,155.818182,60,1581,328.582581,99119,2064.979167,60,2974,964.41298,102547,1464.957143,60,2974,1207.154582,28.914519,26107.155097,754876.051940,780983.207037,1,2,2,7,69,0,0,0,4,0,3,0,1188,2592,3780,0.346457,0.02615,0.036861
192.168.10.15,49557,207.46.114.58,443,0.064586,0.000171,0.125947,0.049957,0.061365,0.000049,0.130145,0.053469,0.032293,0.000049,0.125425,0.047119,0.516791,10234,1137.111111,253,8192,2494.280188,9983,1247.875,255,8192,2624.632567,20217,1189.235294,253,8192,2557.048311,9,8,17,0.88879,17.415164,15.480146,32.895310,2275,252.777778,60,907,281.483679,5085,635.625,60,1514,597.215819,7360,432.941176,60,1514,496.292545,2.235164,4402.166446,9839.567640,14241.734086,2,2,0,7,16,0,0,0,4,0,3,0,486,432,918,0.213533,0.084939,0.124728
192.168.10.51,58760,129.146.13.96,443,3.928714,0.000228,10.111932,4.870619,4.096059,0.000049,10.112156,4.907495,2.128054,0.000008,10.024534,4.048331,51.073386,33033,2359.5,229,29200,7444.296549,30718,2792.545455,230,28320,8072.493997,63751,2550.04,229,29200,7729.987433,14,11,25,0.785658,0.274115,0.215376,0.489491,1854,132.428571,66,643,153.750129,4885,444.090909,66,1482,528.15467,6739,269.56,66,1482,399.885492,2.634842,36.300707,95.646684,131.947391,0,2,0,6,24,0,0,0,3,0,3,0,756,594,1350,0.407547,0.121572,0.200326
192.168.10.15,49558,207.46.114.58,443,0.051686,0.000163,0.096585,0.044332,0.047089,0.000049,0.095205,0.044612,0.025843,0.000036,0.094644,0.039245,0.465270,10496,1049.6,256,8192,2380.8,10219,1135.444444,251,8192,2494.870164,20715,1090.263158,251,8192,2435.876452,10,9,19,0.89991,21.492897,19.343607,40.836504,2047,204.7,60,635,208.639905,6323,702.555556,60,1514,628.49876,8370,440.526316,60,1514,521.358385,3.088909,4399.595934,13589.958519,17989.554453,2,2,0,7,18,0,0,0,4,0,3,0,540,486,1026,0.263672,0.07685,0.122581
172.16.0.1,52172,192.168.10.50,21,0.849951,0.000002,2.940563,1.298196,0.531215,0.000003,2.896561,1.085223,0.314798,0.000002,2.896561,0.875226,8.499657,31490,2862.727273,229,29200,8328.576918,32138,1890.470588,0,28960,6767.774255,63628,2272.428571,0,29200,7435.381945,11,17,28,1.545314,1.294170,2.000081,3.294251,843,76.636364,66,84,7.010028,1306,76.823529,60,100,14.275587,2149,76.75,60,100,11.960127,1.549227,99.180473,153.653259,252.833732,2,2,2,14,25,0,0,0,7,0,7,0,594,918,1512,0.703791,0.702372,0.703583
172.16.0.1,52174,192.168.10.50,21,0.849148,0.000002,2.938807,1.297144,0.530718,0.000004,2.896331,1.083833,0.314501,0.000002,2.896331,0.874133,8.491633,31490,2862.727273,229,29200,8328.576918,32138,1890.470588,0,28960,6767.774255,63628,2272.428571,0,29200,7435.381945,11,17,28,1.545314,1.295393,2.001971,3.297364,844,76.727273,66,86,7.148947,1306,76.823529,60,100,14.275587,2150,76.785714,60,100,11.992132,1.547392,99.391954,153.798451,253.190405,2,2,2,14,25,0,0,0,7,0,7,0,594,918,1512,0.702959,0.702372,0.703256
172.16.0.1,52176,192.168.10.50,21,0.850691,0.000003,2.952295,1.298863,0.531681,0.000003,2.910413,1.086188,0.315073,0.000003,2.910413,0.876004,8.507060,31490,2862.727273,229,29200,8328.576918,32138,1890.470588,0,28960,6767.774255,63628,2272.428571,0,29200,7435.381945,11,17,28,1.545314,1.293044,1.998340,3.291384,844,76.727273,66,86,7.148947,1306,76.823529,60,100,14.275587,2150,76.785714,60,100,11.992132,1.547392,99.211714,153.519547,252.731261,2,2,2,14,25,0,0,0,7,0,7,0,594,918,1512,0.702959,0.702372,0.703256
172.16.0.1,52178,192.168.10.50,21,1.027577,0.000226,3.441588,1.474197,0.642231,0.000003,3.399076,1.246675,0.380586,0.000003,3.399076,1.010225,10.275911,31490,2862.727273,229,29200,8328.576918,32138,1890.470588,0,28960,6767.774255,63628,2272.428571,0,29200,7435.381945,11,17,28,1.545314,1.070465,1.654355,2.724820,845,76.818182,66,85,7.20881,1306,76.823529,60,100,14.275587,2151,76.821429,60,100,12.00611,1.54556,82.231152,127.093355,209.324507,2,2,2,14,25,0,0,0,7,0,7,0,594,918,1512,0.702128,0.702372,0.702929
172.16.0.1,52180,192.168.10.50,21,1.026454,0.000003,3.441705,1.473795,0.641530,0.000003,3.399071,1.24607,0.380170,0.000003,3.399071,1.009675,10.264699,31490,2862.727273,229,29200,8328.576918,32138,1890.470588,0,28960,6767.774255,63628,2272.428571,0,29200,7435.381945,11,17,28,1.545314,1.071634,1.656162,2.727796,846,76.909091,66,86,7.316911,1306,76.823529,60,100,14.275587,2152,76.857143,60,100,12.031845,1.543733,82.418393,127.232177,209.650570,2,2,2,14,25,0,0,0,7,0,7,0,594,918,1512,0.701299,0.702372,0.702602
172.16.0.1,52182,192.168.10.50,21,1.025381,0.000003,3.441281,1.476934,0.640865,0.000003,3.399178,1.24834,0.379773,0.000003,3.399178,1.011236,10.253961,31490,2862.727273,229,29200,8328.576918,32138,1890.470588,0,28960,6767.774255,63628,2272.428571,0,29200,7435.381945,11,17,28,1.545314,1.072756,1.657896,2.730652,843,76.636364,66,85,7.035917,1306,76.823529,60,100,14.275587,2149,76.75,60,100,11.966098,1.549227,82.212132,127.365415,209.577547,2,2,2,14,25,0,0,0,7,0,7,0,594,918,1512,0.703791,0.702372,0.703583
172.16.0.1,52186,192.168.10.50,21,1.020932,0.000048,3.435518,1.47316,0.638078,0.000003,3.392834,1.244637,0.378125,0.000003,3.392834,1.008096,10.209474,31490,2862.727273,229,29200,8328.576918,32138,1890.470588,0,28960,6767.774255,63628,2272.428571,0,29200,7435.381945,11,17,28,1.545314,1.077431,1.665120,2.742551,842,76.545455,66,84,6.919848,1306,76.823529,60,100,14.275587,2148,76.714286,60,100,11.939901,1.551067,82.472417,127.920400,210.392817,2,2,2,14,25,0,0,0,7,0,7,0,594,918,1512,0.704626,0.702372,0.703911
172.16.0.1,52184,192.168.10.50,21,1.020961,0.000169,3.449532,1.4734,0.638096,0.000003,3.407055,1.244785,0.378135,0.000003,3.407055,1.008204,10.209740,31490,2862.727273,229,29200,8328.576918,32138,1890.470588,0,28960,6767.774255,63628,2272.428571,0,29200,7435.381945,11,17,28,1.545314,1.077403,1.665077,2.742480,847,77.0,66,89,7.543811,1306,76.823529,60,100,14.275587,2153,76.892857,60,100,12.087004,1.541911,82.959997,127.917067,210.877064,2,2,2,14,25,0,0,0,7,0,7,0,594,918,1512,0.700472,0.702372,0.702276
172.16.0.1,52188,192.168.10.50,21,1.021563,0.000003,3.431308,1.469027,0.638478,0.000003,3.388818,1.241639,0.378359,0.000003,3.388818,1.005963,10.215793,31490,2862.727273,229,29200,8328.576918,32138,1890.470588,0,28960,6767.774255,63628,2272.428571,0,29200,7435.381945,11,17,28,1.545314,1.076764,1.664090,2.740854,841,76.454545,66,85,6.867097,1306,76.823529,60,100,14.275587,2147,76.678571,60,100,11.928518,1.552911,82.323516,127.841275,210.164791,2,2,2,14,25,0,0,0,7,0,7,0,594,918,1512,0.705463,0.702372,0.704238
172.16.0.1,52190,192.168.10.50,21,1.020907,0.000049,3.419341,1.464277,0.638069,0.000047,3.373081,1.244601,0.378116,0.000018,3.373081,1.008069,10.209219,31490,2862.727273,229,29200,8328.576918,32138,1890.470588,0,28960,6767.774255,63628,2272.428571,0,29200,7435.381945,11,17,28,1.545314,1.077458,1.665162,2.742620,843,76.636364,66,86,7.061711,1306,76.823529,60,100,14.275587,2149,76.75,60,100,11.972066,1.549227,82.572428,127.923595,210.496023,2,2,2,14,25,0,0,0,7,0,7,0,594,918,1512,0.703791,0.702372,0.703583
192.168.10.51,44262,23.194.180.207,443,0.719805,0.000004,5.681397,1.875336,0.955798,0.000003,5.642430,2.096049,0.383896,0.000003,5.618834,1.399196,5.758540,30606,3400.666667,0,29200,9121.943957,34594,4942.0,939,28960,9805.30744,65200,4075.0,0,29200,9457.971122,9,7,16,0.777691,1.562896,1.215586,2.778482,1225,136.111111,60,583,160.455909,669,95.571429,66,234,57.480076,1894,118.375,60,583,127.797141,0.546122,212.727532,116.175281,328.902813,2,2,2,5,13,0,0,0,3,0,2,0,486,378,864,0.396411,0.564179,0.456177
192.168.10.15,49559,104.97.95.20,443,0.024435,0.000329,0.083569,0.027353,0.012662,0.000048,0.037053,0.014748,0.011403,0.000012,0.058833,0.017143,0.171145,9972,1246.5,251,8192,2625.152757,35856,4482.0,946,29200,9342.532473,45828,2864.25,251,29200,7050.126599,8,8,16,0.999875,46.743989,46.743989,93.487978,1055,131.875,60,303,96.561428,5803,725.375,60,1514,575.422657,6858,428.625,60,1514,508.210817,5.500469,6164.363551,33906.921032,40071.284583,0,2,0,7,15,0,0,0,3,0,4,0,432,432,864,0.409091,0.074431,0.125984
192.168.10.8,50384,199.244.48.50,443,0.005905,0.000001,0.028130,0.009738,0.002065,0.000001,0.028056,0.00647,0.001761,0.000000,0.027821,0.005742,0.128620,13272,603.272727,0,8192,1656.847422,32554,626.038462,60,29200,4001.155093,45826,619.27027,0,29200,3473.610464,22,52,74,2.363529,171.046494,404.291712,575.338206,3428,155.818182,60,1581,328.582581,105175,2022.596154,60,4434,1021.798363,108603,1467.608108,60,4434,1222.210302,30.681146,26652.153631,817718.861763,844371.015394,1,2,2,6,73,0,0,0,4,0,2,0,1188,2808,3996,0.346457,0.026698,0.036795
192.168.10.15,49560,52.184.152.136,443,0.029406,0.000019,0.056457,0.02627,0.044761,0.000206,0.057752,0.020031,0.019894,0.000019,0.053657,0.024736,0.318408,10494,1049.4,253,8192,2380.867581,11264,1609.142857,510,8192,2687.440388,21758,1279.882353,253,8192,2526.701684,10,7,17,0.69993,31.406246,21.984372,53.390618,1431,143.1,60,395,115.723334,7547,1078.142857,60,4434,1450.11718,8978,528.117647,60,4434,1041.883977,5.273931,4494.233813,23702.293912,28196.527725,2,2,0,7,16,0,0,0,4,0,3,0,540,378,918,0.377095,0.050079,0.10225
192.168.10.15,49478,65.55.44.109,443,2.582370,0.001116,25.298957,7.198705,4.047074,0.040239,25.386726,8.73052,1.495056,0.001116,25.298957,5.623595,28.406169,3073,256.083333,253,258,1.753964,4104,513.0,513,513,0.0,7177,358.85,253,513,125.87028,12,8,20,0.666611,0.422443,0.281629,0.704072,9496,791.333333,60,1627,569.994347,1820,227.5,60,395,167.5,11316,565.8,60,1627,531.466424,0.19166,334.293582,64.070590,398.364172,0,0,0,12,20,0,0,0,8,0,4,0,648,432,1080,0.068232,0.237232,0.09544
192.168.10.15,49561,104.88.7.7,443,0.018968,0.000320,0.036021,0.012931,0.018166,0.000190,0.027343,0.010409,0.009488,0.000010,0.025482,0.010792,0.113957,9727,1389.571429,255,8192,2777.079857,33964,5660.666667,946,29200,10527.117216,43691,3360.846154,255,29200,7735.24851,7,6,13,0.85702,61.426678,52.651439,114.078117,1034,147.714286,60,343,108.689222,6454,1075.666667,60,2401,969.032622,7488,576.0,60,2401,808.552363,6.241773,9073.597936,56635.397562,65708.995498,0,2,0,6,12,0,0,0,3,0,3,0,378,324,702,0.365217,0.050194,0.09375
192.168.10.14,50130,209.85.201.108,465,0.333744,0.000048,4.387953,0.947001,0.278021,0.000001,4.471101,0.890333,0.149415,0.000001,4.387953,0.650276,6.723753,13311,633.857143,253,8192,1690.053121,50709,2028.36,0,42780,8318.668114,64020,1391.73913,0,42780,6276.564573,21,25,46,1.19042,3.123256,3.718162,6.841418,2555,121.666667,60,416,77.761132,5942,237.68,60,1484,393.943825,8497,184.717391,60,1484,300.737692,2.325635,379.996112,883.732642,1263.728754,2,2,1,25,44,0,0,0,13,0,12,0,1134,1350,2484,0.443662,0.227158,0.292338
192.168.10.8,50385,199.244.48.50,443,0.006314,0.000001,0.024601,0.010051,0.001880,0.000001,0.024762,0.005931,0.001692,0.000000,0.024108,0.005661,0.126970,12789,639.45,0,8192,1733.56677,32818,586.035714,60,29200,3858.306318,45607,600.092105,0,29200,3429.348312,20,56,76,2.79986,157.517524,441.049067,598.566591,3308,165.4,60,1581,343.15192,99551,1777.696429,60,4434,914.132843,102859,1353.407895,60,4434,1072.744012,30.094005,26053.398441,784051.350713,810104.749154,1,2,2,6,75,0,0,0,4,0,2,0,1080,3024,4104,0.326383,0.030376,0.039899
192.168.10.15,49562,207.46.114.58,443,0.051695,0.000003,0.098601,0.044419,0.047340,0.000048,0.098865,0.045466,0.025848,0.000003,0.098476,0.039617,0.465358,10485,1048.5,252,8192,2381.167245,10219,1135.444444,251,8192,2494.870164,20704,1089.684211,251,8192,2436.075102,10,9,19,0.89991,21.488832,19.339949,40.828781,2047,204.7,60,635,208.639905,6323,702.555556,60,1514,628.49876,8370,440.526316,60,1514,521.358385,3.088909,4398.763962,13587.388634,17986.152596,2,2,0,7,18,0,0,0,4,0,3,0,540,486,1026,0.263672,0.07685,0.122581
192.168.10.51,58018,208.84.244.40,443,1.490647,0.000071,10.081103,3.157316,1.491256,0.000001,10.076767,3.144014,0.710652,0.000001,9.996063,2.268132,13.502491,31353,3135.3,229,29200,8688.2363,99368,9936.8,5840,11300,1829.999607,130721,6536.05,229,29200,7140.187312,10,10,20,0.9999,0.740604,0.740604,1.481208,1573,157.3,66,631,170.091181,1618,161.8,66,855,235.951181,3191,159.55,66,855,205.68677,1.028607,116.497023,119.829741,236.326764,2,2,0,6,19,0,0,0,4,0,2,0,540,540,1080,0.343075,0.333539,0.338452
192.168.10.15,49563,13.107.4.50,80,0.003315,0.000001,3.953830,0.073671,0.002532,0.000001,4.040873,0.065677,0.001438,0.000000,3.953830,0.048543,22.982538,11002441,1586.737958,221,8192,303.083785,9268064,1024.09547,1021,8192,75.377753,20270505,1268.174737,221,8192,347.59351,6934,9050,15984,1.305163,301.707322,393.777223,695.484545,428834,61.845111,60,368,15.477291,20487517,2263.814033,60,5894,852.427368,20916351,1308.580518,60,5894,1265.875285,47.774936,18659.122852,891438.404235,910097.527087,0,2,0,182,15983,0,0,0,17,0,165,0,374436,488700,863136,0.873147,0.023854,0.041266
192.168.10.16,39908,172.217.6.226,443,0.036350,0.036350,0.036350,0.0,0.000003,0.000003,0.000003,0.0,0.012117,0.000003,0.036313,0.017109,0.036450,2242,1121.0,1121,1121,0.0,1424,712.0,712,712,0.0,3666,916.5,712,1121,204.5,2,2,4,0.9995,54.869684,54.869684,109.739368,178,89.0,66,112,23.0,178,89.0,66,112,23.0,356,89.0,66,112,23.0,0.999994,4883.401920,4883.401920,9766.803840,0,0,0,2,4,0,0,0,1,0,1,0,108,108,216,0.603352,0.603352,0.606742
192.168.10.8,50386,199.244.48.50,443,0.007210,0.000003,0.024516,0.010011,0.002131,0.000000,0.033383,0.006857,0.001891,0.000000,0.023724,0.005796,0.134388,12495,657.631579,0,8192,1776.771502,32620,615.471698,60,29200,3963.961029,45115,626.597222,0,29200,3521.352714,19,53,72,2.789327,141.381671,394.380451,535.762122,3248,170.947368,60,1581,351.191277,105229,1985.45283,60,4434,1007.807157,108477,1506.625,60,4434,1191.535266,32.398081,24168.824597,783023.781885,807192.606482,1,2,2,7,71,0,0,0,4,0,3,0,1026,2862,3888,0.315789,0.027198,0.035842
