src,sport,dst,dport,fiat_mean,fiat_min,fiat_max,fiat_std,biat_mean,biat_min,biat_max,biat_std,diat_mean,diat_min,diat_max,diat_std,duration,fwin_total,fwin_mean,fwin_min,fwin_max,fwin_std,bwin_total,bwin_mean,bwin_min,bwin_max,bwin_std,dwin_total,dwin_mean,dwin_min,dwin_max,dwin_std,fpnum,bpnum,dpnum,bfpnum_rate,fpnum_s,bpnum_s,dpnum_s,fpl_total,fpl_mean,fpl_min,fpl_max,fpl_std,bpl_total,bpl_mean,bpl_min,bpl_max,bpl_std,dpl_total,dpl_mean,dpl_min,dpl_max,dpl_std,bfpl_rate,fpl_s,bpl_s,dpl_s,fin_cnt,syn_cnt,rst_cnt,pst_cnt,ack_cnt,urg_cnt,cwe_cnt,ece_cnt,fwd_pst_cnt,fwd_urg_cnt,bwd_pst_cnt,bwd_urg_cnt,fp_hdr_len,bp_hdr_len,dp_hdr_len,f_ht_len,b_ht_len,d_ht_len
192.168.10.14,50342,34.223.209.188,443,6.777953,0.087588,10.093783,4.689368,6.764144,0.087975,10.097883,4.710274,3.128286,0.000097,10.010939,4.58834,40.667820,443514,63359.142857,63337,63368,14.004372,221508,31644.0,31644,31644,0.0,665022,47501.571429,31644,63368,15857.574521,7,7,14,0.999857,0.172126,0.172126,0.344252,420,60.0,60,60,0.0,445,63.571429,60,85,8.748178,865,61.785714,60,85,6.438484,1.059521,10.327576,10.942313,21.269889,2,0,0,1,14,0,0,0,0,0,1,0,378,378,756,0.897862,0.847534,0.873988
192.168.10.16,34982,191.237.24.89,443,10.220814,10.143981,10.240061,0.038416,10.221977,10.138483,10.251051,0.041972,4.651098,0.046215,10.193782,5.04067,51.162179,1914,319.0,319,319,0.0,3066,511.0,511,511,0.0,4980,415.0,319,511,96.0,6,6,12,0.999833,0.117274,0.117274,0.234548,396,66.0,66,66,0.0,396,66.0,66,66,0.0,792,66.0,66,66,0.0,0.999997,7.740093,7.740093,15.480186,0,0,0,0,12,0,0,0,0,0,0,0,324,324,648,0.816121,0.816121,0.818182
192.168.10.14,50340,34.223.209.188,443,6.765148,0.088482,10.093793,4.701878,6.750489,0.058177,10.092786,4.721496,3.122376,0.000031,10.008022,4.587748,40.590985,443311,63330.142857,63308,63339,14.004372,219765,31395.0,31395,31395,0.0,663076,47362.571429,31395,63339,15967.574499,7,7,14,0.999857,0.172452,0.172452,0.344904,420,60.0,60,60,0.0,445,63.571429,60,85,8.748178,865,61.785714,60,85,6.438484,1.059521,10.347125,10.963025,21.310150,2,0,0,1,14,0,0,0,0,0,1,0,378,378,756,0.897862,0.847534,0.873988
192.168.10.14,50341,34.223.209.188,443,6.764918,0.087897,10.093759,4.702189,6.750815,0.058810,10.094316,4.721665,3.122270,0.000003,10.010972,4.589475,40.589608,1771,253.0,253,253,0.0,819,117.0,117,117,0.0,2590,185.0,117,253,68.0,7,7,14,0.999857,0.172458,0.172458,0.344916,420,60.0,60,60,0.0,475,67.857143,60,85,7.298308,895,63.928571,60,85,6.485856,1.13095,10.347476,11.702503,22.049979,2,0,0,1,14,0,0,0,0,0,1,0,378,378,756,0.897862,0.794118,0.844693
192.168.10.14,50344,34.223.209.188,443,6.762542,0.088191,10.093771,4.711056,6.748590,0.023033,10.099039,4.732691,3.121173,0.000102,10.010149,4.592315,40.575351,449618,64231.142857,64209,64240,14.004372,235676,33668.0,33668,33668,0.0,685294,48949.571429,33668,64240,15281.574637,7,7,14,0.999857,0.172519,0.172519,0.345038,420,60.0,60,60,0.0,445,63.571429,60,85,8.748178,865,61.785714,60,85,6.438484,1.059521,10.351112,10.967250,21.318362,2,0,0,1,14,0,0,0,0,0,1,0,378,378,756,0.897862,0.847534,0.873988
192.168.10.14,50345,34.223.209.188,443,6.762528,0.088032,10.093791,4.711024,6.748594,0.023027,10.098832,4.732695,3.121167,0.000159,10.010238,4.59229,40.575270,443514,63359.142857,63337,63368,14.004372,222012,31716.0,31716,31716,0.0,665526,47537.571429,31716,63368,15821.574528,7,7,14,0.999857,0.172519,0.172519,0.345038,420,60.0,60,60,0.0,445,63.571429,60,85,8.748178,865,61.785714,60,85,6.438484,1.059521,10.351133,10.967271,21.318404,2,0,0,1,14,0,0,0,0,0,1,0,378,378,756,0.897862,0.847534,0.873988
192.168.10.5,49254,43.251.41.28,443,5.025961,0.284671,10.794767,5.191504,5.000302,0.001486,11.077485,5.473743,2.403721,0.001486,10.794767,4.380234,55.285673,762676,63556.333333,62872,64240,558.075761,335650,27970.833333,26430,29513,1053.240304,1098326,45763.583333,26430,64240,17812.701491,12,12,24,0.999917,0.217054,0.217054,0.434108,4384,365.333333,60,671,305.333788,4786,398.833333,60,738,338.833743,9170,382.083333,60,738,322.953675,1.091697,79.297217,86.568540,165.865757,0,0,0,12,24,0,0,0,6,0,6,0,648,648,1296,0.147777,0.135367,0.14133
192.168.10.5,49293,204.13.194.237,443,45.034661,45.034661,45.034661,0.0,45.033247,45.033247,45.033247,0.0,15.023478,0.035773,44.997474,21.194816,45.070534,126194,63097.0,63097,63097,0.0,81916,40958.0,40958,40958,0.0,208110,52027.5,40958,63097,11069.5,2,2,4,0.9995,0.044375,0.044375,0.088750,120,60.0,60,60,0.0,120,60.0,60,60,0.0,240,60.0,60,60,0.0,0.999992,2.662493,2.662493,5.324986,0,0,0,0,4,0,0,0,0,0,0,0,108,108,216,0.892562,0.892562,0.9
192.168.10.16,59378,172.217.10.46,80,6.761460,0.040339,10.240044,4.365139,8.441624,3.050256,10.240423,3.112708,3.380730,0.000055,10.203261,4.549757,33.807400,1584,264.0,264,264,0.0,1785,357.0,357,357,0.0,3369,306.272727,264,357,46.307453,6,5,11,0.833194,0.177476,0.147897,0.325373,396,66.0,66,66,0.0,330,66.0,66,66,0.0,726,66.0,66,66,0.0,0.833331,11.713412,9.761177,21.474589,2,0,0,0,11,0,0,0,0,0,0,0,324,270,594,0.816121,0.81571,0.818182
192.168.10.16,59372,172.217.10.46,80,6.760584,0.035961,10.240042,4.366488,8.440532,3.046170,10.241058,3.114437,3.380292,0.000065,10.204275,4.550416,33.803021,1584,264.0,264,264,0.0,1785,357.0,357,357,0.0,3369,306.272727,264,357,46.307453,6,5,11,0.833194,0.177499,0.147916,0.325415,396,66.0,66,66,0.0,330,66.0,66,66,0.0,726,66.0,66,66,0.0,0.833331,11.714929,9.762441,21.477370,2,0,0,0,11,0,0,0,0,0,0,0,324,270,594,0.816121,0.81571,0.818182
192.168.10.16,48258,72.21.91.29,80,10.240015,10.239994,10.240043,1.7e-05,10.239135,10.234219,10.245355,0.003831,4.656706,0.023579,10.216421,5.072614,51.223862,2340,390.0,390,390,0.0,1866,311.0,311,311,0.0,4206,350.5,311,390,39.5,6,6,12,0.999833,0.117133,0.117133,0.234266,396,66.0,66,66,0.0,396,66.0,66,66,0.0,792,66.0,66,66,0.0,0.999997,7.730772,7.730772,15.461544,0,0,0,0,12,0,0,0,0,0,0,0,324,324,648,0.816121,0.816121,0.818182
192.168.10.16,59376,172.217.10.46,80,6.760677,0.036510,10.240043,4.366333,8.440659,3.046366,10.240393,3.114397,3.380339,0.000047,10.203542,4.550184,33.803486,1584,264.0,264,264,0.0,1785,357.0,357,357,0.0,3369,306.272727,264,357,46.307453,6,5,11,0.833194,0.177496,0.147914,0.325410,396,66.0,66,66,0.0,330,66.0,66,66,0.0,726,66.0,66,66,0.0,0.833331,11.714768,9.762307,21.477075,2,0,0,0,11,0,0,0,0,0,0,0,324,270,594,0.816121,0.81571,0.818182
192.168.10.16,55244,23.50.75.27,80,10.239992,10.239903,10.240082,7.1e-05,10.239004,10.233563,10.245162,0.003746,4.656638,0.023056,10.215766,5.072676,51.223114,1974,329.0,329,329,0.0,6036,1006.0,1006,1006,0.0,8010,667.5,329,1006,338.5,6,6,12,0.999833,0.117135,0.117135,0.234270,396,66.0,66,66,0.0,396,66.0,66,66,0.0,792,66.0,66,66,0.0,0.999997,7.730885,7.730885,15.461770,0,0,0,0,12,0,0,0,0,0,0,0,324,324,648,0.816121,0.816121,0.818182
192.168.10.5,49305,204.13.194.242,443,45.034822,45.034822,45.034822,0.0,45.034018,45.034018,45.034018,0.0,15.022925,0.033953,45.000065,21.197039,45.068875,128480,64240.0,64240,64240,0.0,81916,40958.0,40958,40958,0.0,210396,52599.0,40958,64240,11641.0,2,2,4,0.9995,0.044377,0.044377,0.088754,120,60.0,60,60,0.0,120,60.0,60,60,0.0,240,60.0,60,60,0.0,0.999992,2.662591,2.662591,5.325182,0,0,0,0,4,0,0,0,0,0,0,0,108,108,216,0.892562,0.892562,0.9
192.168.10.14,50343,34.223.209.188,443,8.083702,0.088462,10.094205,3.997658,8.066952,0.088479,10.096462,3.989573,3.674410,0.000097,10.010545,4.780133,40.418612,377848,62974.666667,62954,62985,14.61354,209790,34965.0,34965,34965,0.0,587638,48969.833333,34965,62985,14004.837146,6,6,12,0.999833,0.148446,0.148446,0.296892,360,60.0,60,60,0.0,385,64.166667,60,85,9.31695,745,62.083333,60,85,6.909635,1.069441,8.906788,9.525315,18.432103,2,0,0,1,12,0,0,0,0,0,1,0,324,324,648,0.897507,0.839378,0.869799
192.168.10.5,49306,204.13.194.242,443,45.034830,45.034830,45.034830,0.0,45.028555,45.028555,45.028555,0.0,15.022282,0.032016,44.996539,21.195001,45.066946,128480,64240.0,64240,64240,0.0,81916,40958.0,40958,40958,0.0,210396,52599.0,40958,64240,11641.0,2,2,4,0.9995,0.044378,0.044378,0.088756,120,60.0,60,60,0.0,120,60.0,60,60,0.0,240,60.0,60,60,0.0,0.999992,2.662705,2.662705,5.325410,0,0,0,0,4,0,0,0,0,0,0,0,108,108,216,0.892562,0.892562,0.9
192.168.10.14,50142,104.88.3.164,443,1.623291,0.000002,4.844701,2.277904,1.613730,0.000228,4.838768,2.280446,0.695723,0.000002,4.815832,1.682065,4.870159,759,189.75,0,253,109.552214,3920,980.0,980,980,0.0,4679,584.875,0,980,402.647003,4,4,8,0.99975,0.821328,0.821328,1.642656,265,66.25,60,85,10.825318,271,67.75,60,85,10.256096,536,67.0,60,85,10.571187,1.022638,54.413008,55.645001,110.058009,1,0,2,2,8,0,0,0,1,0,1,0,216,216,432,0.81203,0.794118,0.80597
192.168.10.5,49307,204.13.194.242,443,45.034813,45.034813,45.034813,0.0,45.035118,45.035118,45.035118,0.0,15.022569,0.032588,45.002225,21.198818,45.067806,128480,64240.0,64240,64240,0.0,81916,40958.0,40958,40958,0.0,210396,52599.0,40958,64240,11641.0,2,2,4,0.9995,0.044378,0.044378,0.088756,120,60.0,60,60,0.0,120,60.0,60,60,0.0,240,60.0,60,60,0.0,0.999992,2.662655,2.662655,5.325310,0,0,0,0,4,0,0,0,0,0,0,0,108,108,216,0.892562,0.892562,0.9
192.168.10.5,49304,204.13.194.242,443,45.034832,45.034832,45.034832,0.0,45.034638,45.034638,45.034638,0.0,15.022266,0.031966,45.002672,21.199348,45.066898,126254,63127.0,63127,63127,0.0,81916,40958.0,40958,40958,0.0,208170,52042.5,40958,63127,11084.5,2,2,4,0.9995,0.044378,0.044378,0.088756,120,60.0,60,60,0.0,120,60.0,60,60,0.0,240,60.0,60,60,0.0,0.999992,2.662708,2.662708,5.325416,0,0,0,0,4,0,0,0,0,0,0,0,108,108,216,0.892562,0.892562,0.9
192.168.10.16,43928,52.19.189.131,443,6.014745,0.000996,10.240023,4.876626,7.492847,0.103338,10.241006,4.280532,3.007373,0.000035,10.137678,4.508255,30.073827,1794,299.0,299,299,0.0,570,114.0,114,114,0.0,2364,214.909091,114,299,92.116976,6,5,11,0.833194,0.199509,0.166258,0.365767,396,66.0,66,66,0.0,361,72.2,66,97,12.4,757,68.818182,66,97,8.911873,0.911614,13.167596,12.003793,25.171389,2,0,0,1,11,0,0,0,0,0,1,0,324,270,594,0.816121,0.745856,0.784676
192.168.10.16,35516,38.72.130.133,443,0,0,0,0,9.905495,9.905495,9.905495,0.0,4.994736,0.083976,9.905495,4.91076,9.989571,342,342.0,342,342,0.0,22,11.0,11,11,0.0,364,121.333333,11,342,156.034896,1,2,3,1.998002,0.100104,0.200209,0.300313,66,66.0,66,66,0.0,126,63.0,60,66,3.0,192,64.0,60,66,2.828427,1.909062,6.606890,12.613154,19.220044,0,0,1,0,3,0,0,0,0,0,0,0,54,108,162,0.80597,0.850394,0.84375
192.168.10.14,50349,54.69.41.35,443,8.005541,0.084595,10.093772,3.964004,7.988609,0.084725,10.097345,3.957105,3.638882,0.000048,10.009119,4.733666,40.027804,379972,63328.666667,63308,63339,14.61354,190080,31680.0,31680,31680,0.0,570052,47504.333333,31680,63339,15824.336707,6,6,12,0.999833,0.149896,0.149896,0.299792,360,60.0,60,60,0.0,385,64.166667,60,85,9.31695,745,62.083333,60,85,6.909635,1.069441,8.993748,9.618314,18.612062,2,0,0,1,12,0,0,0,0,0,1,0,324,324,648,0.897507,0.839378,0.869799
192.168.10.16,43930,52.19.189.131,443,5.964170,0.003043,10.240050,4.840479,7.429593,0.106031,10.246031,4.252749,2.982085,0.000052,10.137928,4.471675,29.820949,1794,299.0,299,299,0.0,615,123.0,123,123,0.0,2409,219.0,123,299,87.635609,6,5,11,0.833194,0.201201,0.167667,0.368868,396,66.0,66,66,0.0,361,72.2,66,97,12.4,757,68.818182,66,97,8.911873,0.911614,13.279255,12.105584,25.384839,2,0,0,1,11,0,0,0,0,0,1,0,324,270,594,0.816121,0.745856,0.784676
192.168.10.16,35526,38.72.130.133,443,10.240020,10.240002,10.240052,1.9e-05,10.059632,9.338051,10.240676,0.360791,5.038216,0.083753,10.156264,4.959521,50.382265,1710,342.0,342,342,0.0,66,11.0,11,11,0.0,1776,161.454545,11,342,164.814697,5,6,11,1.19976,0.099241,0.119090,0.218331,330,66.0,66,66,0.0,390,65.0,60,66,2.236068,720,65.454545,60,66,1.724879,1.181815,6.549924,7.740819,14.290743,0,0,1,0,11,0,0,0,0,0,0,0,270,324,594,0.81571,0.828645,0.825
192.168.10.16,45138,23.194.141.104,443,6.008121,0.000034,10.240047,4.802011,7.721451,0.000202,10.240374,4.054377,3.180770,0.000034,10.217140,4.588619,54.073185,3248,324.8,0,406,162.4,11856,1482.0,1482,1482,0.0,15104,839.111111,0,1482,587.619765,10,8,18,0.79992,0.184935,0.147948,0.332883,679,67.9,60,97,9.984488,559,69.875,66,97,10.252286,1238,68.777778,60,97,10.151932,0.823268,12.557056,10.337841,22.894897,2,0,2,2,16,0,0,0,1,0,1,0,540,432,972,0.794118,0.771429,0.785137
192.168.10.16,45256,23.194.141.104,443,6.759226,0.000019,10.240050,4.567804,7.721549,0.000001,10.240371,4.054277,3.379613,0.000001,10.217172,4.658288,54.073904,2080,231.111111,0,260,81.710117,8960,1120.0,1120,1120,0.0,11040,649.411765,0,1120,447.640488,9,8,17,0.88879,0.166439,0.147946,0.314385,619,68.777778,60,97,10.151932,559,69.875,66,97,10.252286,1178,69.294118,60,97,10.213974,0.903068,11.447296,10.337704,21.785000,1,0,2,2,16,0,0,0,1,0,1,0,486,432,918,0.783871,0.771429,0.779287
192.168.10.16,46386,64.12.245.38,443,10.240019,10.239982,10.240047,2.5e-05,10.239754,10.238975,10.240200,0.00045,4.657120,0.028221,10.211708,5.070275,51.228417,2328,388.0,388,388,0.0,245748,40958.0,40958,40958,0.0,248076,20673.0,388,40958,20285.0,6,6,12,0.999833,0.117122,0.117122,0.234244,360,60.0,60,60,0.0,360,60.0,60,60,0.0,720,60.0,60,60,0.0,0.999997,7.027350,7.027350,14.054700,0,0,0,0,12,0,0,0,0,0,0,0,324,324,648,0.897507,0.897507,0.9
192.168.10.16,46374,64.12.245.38,443,10.240012,10.239999,10.240020,7e-06,10.239755,10.238748,10.240199,0.000547,4.657116,0.028218,10.211765,5.070341,51.228379,2466,411.0,411,411,0.0,245748,40958.0,40958,40958,0.0,248214,20684.5,411,40958,20273.5,6,6,12,0.999833,0.117123,0.117123,0.234246,360,60.0,60,60,0.0,360,60.0,60,60,0.0,720,60.0,60,60,0.0,0.999997,7.027355,7.027355,14.054710,0,0,0,0,12,0,0,0,0,0,0,0,324,324,648,0.897507,0.897507,0.9
192.168.10.16,34012,54.192.36.97,80,5.189824,0.001610,10.240021,4.825775,7.136032,0.033786,10.241656,4.26851,2.855959,0.000024,10.210534,4.396307,57.119289,3525,293.75,275,320,18.498311,1186,131.777778,126,139,5.807615,4711,224.333333,126,320,81.454827,12,9,21,0.749938,0.210087,0.157565,0.367652,2130,177.5,66,512,193.123665,3531,392.333333,66,1045,461.505026,5661,269.571429,66,1045,351.987766,1.657746,37.290380,61.817996,99.108376,0,0,0,6,21,0,0,0,3,0,3,0,648,486,1134,0.304083,0.137599,0.200318
192.168.10.16,46380,64.12.245.38,443,10.240003,10.239971,10.240022,1.8e-05,10.239805,10.239024,10.240199,0.000426,4.657138,0.028261,10.211754,5.070268,51.228623,2328,388.0,388,388,0.0,245748,40958.0,40958,40958,0.0,248076,20673.0,388,40958,20285.0,6,6,12,0.999833,0.117122,0.117122,0.234244,360,60.0,60,60,0.0,360,60.0,60,60,0.0,720,60.0,60,60,0.0,0.999997,7.027321,7.027321,14.054642,0,0,0,0,12,0,0,0,0,0,0,0,324,324,648,0.897507,0.897507,0.9
192.168.10.5,49289,23.208.99.33,443,45.028985,45.028985,45.028985,0.0,45.035349,45.035349,45.035349,0.0,15.019437,0.022961,45.006024,21.203719,45.058410,512,256.0,256,256,0.0,2564,1282.0,1282,1282,0.0,3076,769.0,256,1282,513.0,2,2,4,0.9995,0.044387,0.044387,0.088774,120,60.0,60,60,0.0,132,66.0,66,66,0.0,252,63.0,60,66,3.0,1.099991,2.663210,2.929531,5.592741,0,0,0,0,4,0,0,0,0,0,0,0,108,108,216,0.892562,0.81203,0.857143
192.168.10.14,50143,52.239.151.132,443,1.714421,0.000190,5.094607,2.390233,2.547333,0.000003,5.094663,2.54733,0.857211,0.000003,5.046016,1.873416,5.143364,1032,258.0,258,258,0.0,1530,510.0,510,510,0.0,2562,366.0,258,510,124.707658,4,3,7,0.749813,0.777701,0.583276,1.360977,287,71.75,60,107,20.351597,186,62.0,60,66,2.828427,473,67.571429,60,107,16.229225,0.648081,55.800056,36.163103,91.963159,2,0,0,1,7,0,0,0,1,0,0,0,216,162,378,0.75,0.86631,0.799154
192.168.10.5,49286,23.208.99.33,443,45.029341,45.029341,45.029341,0.0,45.027237,45.027237,45.027237,0.0,15.017620,0.023518,45.003719,21.203374,45.052959,512,256.0,256,256,0.0,2498,1249.0,1249,1249,0.0,3010,752.5,256,1249,496.5,2,2,4,0.9995,0.044392,0.044392,0.088784,120,60.0,60,60,0.0,132,66.0,66,66,0.0,252,63.0,60,66,3.0,1.099991,2.663532,2.929885,5.593417,0,0,0,0,4,0,0,0,0,0,0,0,108,108,216,0.892562,0.81203,0.857143
192.168.10.5,49291,23.208.99.33,443,45.029286,45.029286,45.029286,0.0,45.027210,45.027210,45.027210,0.0,15.017606,0.023532,45.003678,21.203355,45.052918,932,466.0,466,466,0.0,2562,1281.0,1281,1281,0.0,3494,873.5,466,1281,407.5,2,2,4,0.9995,0.044392,0.044392,0.088784,120,60.0,60,60,0.0,132,66.0,66,66,0.0,252,63.0,60,66,3.0,1.099991,2.663534,2.929888,5.593422,0,0,0,0,4,0,0,0,0,0,0,0,108,108,216,0.892562,0.81203,0.857143
192.168.10.5,49292,23.208.99.33,443,45.029286,45.029286,45.029286,0.0,45.027239,45.027239,45.027239,0.0,15.017605,0.023528,45.003711,21.203379,45.052914,512,256.0,256,256,0.0,2630,1315.0,1315,1315,0.0,3142,785.5,256,1315,529.5,2,2,4,0.9995,0.044392,0.044392,0.088784,120,60.0,60,60,0.0,132,66.0,66,66,0.0,252,63.0,60,66,3.0,1.099991,2.663535,2.929888,5.593423,0,0,0,0,4,0,0,0,0,0,0,0,108,108,216,0.892562,0.81203,0.857143
192.168.10.5,49277,172.217.10.46,443,45.036477,45.036477,45.036477,0.0,45.035418,45.035418,45.035418,0.0,15.024406,0.036740,44.998678,21.195011,45.073317,510,255.0,255,255,0.0,702,351.0,351,351,0.0,1212,303.0,255,351,48.0,2,2,4,0.9995,0.044372,0.044372,0.088744,120,60.0,60,60,0.0,132,66.0,66,66,0.0,252,63.0,60,66,3.0,1.099991,2.662329,2.928562,5.590891,0,0,0,0,4,0,0,0,0,0,0,0,108,108,216,0.892562,0.81203,0.857143
192.168.10.5,49317,172.217.6.226,443,45.037471,45.037471,45.037471,0.0,45.045843,45.045843,45.045843,0.0,15.027366,0.036254,45.001217,21.194714,45.082197,516,258.0,258,258,0.0,720,360.0,360,360,0.0,1236,309.0,258,360,51.0,2,2,4,0.9995,0.044363,0.044363,0.088726,120,60.0,60,60,0.0,132,66.0,66,66,0.0,252,63.0,60,66,3.0,1.099991,2.661805,2.927985,5.589790,0,0,0,0,4,0,0,0,0,0,0,0,108,108,216,0.892562,0.81203,0.857143
192.168.10.16,37566,104.16.165.179,443,4.639085,0.000039,10.240022,4.677643,7.726762,2.700353,10.239981,3.554208,2.577270,0.000039,10.224972,4.170397,23.195526,35430,5905.0,5905,5905,0.0,168,42.0,42,42,0.0,35598,3559.8,42,5905,2872.271672,6,4,10,0.666556,0.258671,0.172447,0.431118,385,64.166667,60,85,9.31695,240,60.0,60,60,0.0,625,62.5,60,85,7.5,0.623375,16.598028,10.346823,26.944851,2,0,0,1,10,0,0,0,1,0,0,0,324,216,540,0.839378,0.896266,0.864
192.168.10.5,49325,172.217.12.166,443,45.037431,45.037431,45.037431,0.0,45.034260,45.034260,45.034260,0.0,15.024580,0.036309,44.997951,21.194374,45.073840,508,254.0,254,254,0.0,754,377.0,377,377,0.0,1262,315.5,254,377,61.5,2,2,4,0.9995,0.044372,0.044372,0.088744,120,60.0,60,60,0.0,132,66.0,66,66,0.0,252,63.0,60,66,3.0,1.099991,2.662298,2.928528,5.590826,0,0,0,0,4,0,0,0,0,0,0,0,108,108,216,0.892562,0.81203,0.857143
192.168.10.14,50155,137.116.48.250,443,1.750055,0.000049,5.189025,2.431847,2.597922,0.000003,5.195842,2.59792,0.875028,0.000003,5.134754,1.905183,5.250265,1020,255.0,255,255,0.0,1530,510.0,510,510,0.0,2550,364.285714,255,510,126.192273,4,3,7,0.749813,0.761866,0.571400,1.333266,287,71.75,60,107,20.351597,186,62.0,60,66,2.828427,473,67.571429,60,107,16.229225,0.648081,54.663907,35.426783,90.090690,2,0,0,1,7,0,0,0,1,0,0,0,216,162,378,0.75,0.86631,0.799154
192.168.10.14,50321,173.222.140.253,443,3.835993,0.000003,10.038175,4.17743,3.830038,0.000001,10.037695,4.182788,1.704886,0.000001,10.014427,3.362918,15.344071,1024,204.8,0,256,102.4,4915,983.0,983,983,0.0,5939,593.9,0,983,395.77985,5,5,10,0.9998,0.325859,0.325859,0.651718,325,65.0,60,85,10.0,337,67.4,60,85,9.2,662,66.2,60,85,9.682975,1.03692,21.180820,21.962881,43.143701,2,0,1,2,10,0,0,0,1,0,1,0,270,270,540,0.828221,0.798817,0.81571
192.168.10.5,49335,23.15.4.24,443,45.008417,45.008417,45.008417,0.0,0,0,0,0,22.504208,0.015781,44.992636,22.488428,45.008517,512,256.0,256,256,0.0,980,980.0,980,980,0.0,1492,497.333333,256,980,341.296873,2,1,3,0.49975,0.044436,0.022218,0.066654,120,60.0,60,60,0.0,66,66.0,66,66,0.0,186,62.0,60,66,2.828427,0.549995,2.666162,1.466389,4.132551,0,0,0,0,3,0,0,0,0,0,0,0,108,54,162,0.892562,0.80597,0.870968
192.168.10.5,49336,23.15.4.24,443,45.008418,45.008418,45.008418,0.0,0,0,0,0,22.504209,0.015778,44.992640,22.488431,45.008518,512,256.0,256,256,0.0,980,980.0,980,980,0.0,1492,497.333333,256,980,341.296873,2,1,3,0.49975,0.044436,0.022218,0.066654,120,60.0,60,60,0.0,66,66.0,66,66,0.0,186,62.0,60,66,2.828427,0.549995,2.666162,1.466389,4.132551,0,0,0,0,3,0,0,0,0,0,0,0,108,54,162,0.892562,0.80597,0.870968
192.168.10.14,50161,23.203.90.218,443,1.733859,0.000004,5.173321,2.432094,1.726124,0.000001,5.178367,2.441104,0.743082,0.000001,5.150229,1.799245,5.201677,759,189.75,0,253,109.552214,3920,980.0,980,980,0.0,4679,584.875,0,980,402.647003,4,4,8,0.99975,0.768983,0.768983,1.537966,265,66.25,60,85,10.825318,271,67.75,60,85,10.256096,536,67.0,60,85,10.571187,1.022638,50.945109,52.098583,103.043692,1,0,2,2,8,0,0,0,1,0,1,0,216,216,432,0.81203,0.794118,0.80597
192.168.10.5,49339,23.15.4.16,443,45.017376,45.017376,45.017376,0.0,45.018092,45.018092,45.018092,0.0,15.011150,0.015358,45.002018,21.206746,45.033550,512,256.0,256,256,0.0,1960,980.0,980,980,0.0,2472,618.0,256,980,362.0,2,2,4,0.9995,0.044411,0.044411,0.088822,120,60.0,60,60,0.0,132,66.0,66,66,0.0,252,63.0,60,66,3.0,1.099991,2.664680,2.931148,5.595828,0,0,0,0,4,0,0,0,0,0,0,0,108,108,216,0.892562,0.81203,0.857143
192.168.10.16,37570,104.16.165.179,443,4.737809,0.000055,10.240022,4.640441,7.891075,3.192238,10.241576,3.322579,2.632116,0.000020,10.224825,4.174131,23.689143,36180,6030.0,6030,6030,0.0,164,41.0,41,41,0.0,36344,3634.4,41,6030,2933.998814,6,4,10,0.666556,0.253281,0.168854,0.422135,385,64.166667,60,85,9.31695,240,60.0,60,60,0.0,625,62.5,60,85,7.5,0.623375,16.252171,10.131223,26.383394,2,0,0,1,10,0,0,0,1,0,0,0,324,216,540,0.839378,0.896266,0.864
192.168.10.5,49333,66.150.102.76,443,45.037941,45.037941,45.037941,0.0,45.035912,45.035912,45.035912,0.0,15.024601,0.035861,45.000051,21.195844,45.073902,512,256.0,256,256,0.0,5120,2560.0,2560,2560,0.0,5632,1408.0,256,2560,1152.0,2,2,4,0.9995,0.044372,0.044372,0.088744,120,60.0,60,60,0.0,120,60.0,60,60,0.0,240,60.0,60,60,0.0,0.999992,2.662294,2.662294,5.324588,0,0,0,0,4,0,0,0,0,0,0,0,108,108,216,0.892562,0.892562,0.9
192.168.10.5,49334,66.150.102.76,443,45.036968,45.036968,45.036968,0.0,45.036540,45.036540,45.036540,0.0,15.024065,0.035226,45.001314,21.197116,45.072294,512,256.0,256,256,0.0,5120,2560.0,2560,2560,0.0,5632,1408.0,256,2560,1152.0,2,2,4,0.9995,0.044373,0.044373,0.088746,120,60.0,60,60,0.0,120,60.0,60,60,0.0,240,60.0,60,60,0.0,0.999992,2.662389,2.662389,5.324778,0,0,0,0,4,0,0,0,0,0,0,0,108,108,216,0.892562,0.892562,0.9
192.168.10.5,49351,152.163.51.2,443,45.028908,45.028908,45.028908,0.0,45.028470,45.028470,45.028470,0.0,15.019289,0.028960,44.999510,21.199217,45.057968,506,253.0,253,253,0.0,10240,5120.0,5120,5120,0.0,10746,2686.5,253,5120,2433.5,2,2,4,0.9995,0.044387,0.044387,0.088774,120,60.0,60,60,0.0,120,60.0,60,60,0.0,240,60.0,60,60,0.0,0.999992,2.663236,2.663236,5.326472,0,0,0,0,4,0,0,0,0,0,0,0,108,108,216,0.892562,0.892562,0.9
192.168.10.5,49353,172.217.12.142,443,45.037473,45.037473,45.037473,0.0,45.038295,45.038295,45.038295,0.0,15.024851,0.036259,45.001214,21.196489,45.074654,508,254.0,254,254,0.0,720,360.0,360,360,0.0,1228,307.0,254,360,53.0,2,2,4,0.9995,0.044371,0.044371,0.088742,120,60.0,60,60,0.0,132,66.0,66,66,0.0,252,63.0,60,66,3.0,1.099991,2.662250,2.928475,5.590725,0,0,0,0,4,0,0,0,0,0,0,0,108,108,216,0.892562,0.81203,0.857143
